N,P,K,temperature,humidity,ph,labels
114,-7,66,29.49401389,94.72981338,6.185053234,muskmelon
101,18,59,27.79161808,92.51054946,6.157724816,muskmelon
83,-6,33,29.12533739,91.52291141,6.776987974,muskmelon
104,2,30,27.93114233,93.56161439,6.431970877,muskmelon
84,20,31,29.45771748,92.12534736,6.708743843,muskmelon
114,30,65,27.96872279,92.17444796,6.010739645,muskmelon
81,30,51,29.48882958,91.07574233,6.365956658,muskmelon
95,9,47,29.47156259,90.77069618,6.668382766,muskmelon
117,-4,58,27.0767265,90.14362622,6.74669542,muskmelon
97,0,30,27.30008597,90.80015308,6.031665834,muskmelon
93,27,41,29.82729394,90.79007335,6.40077205,muskmelon
87,7,54,29.93061247,93.22980899,6.448792689,muskmelon
89,16,41,29.94349168,93.90741192,6.251420275,muskmelon
101,26,30,28.03306461,91.47355778,6.274452811,muskmelon
108,8,40,29.8843055,94.0371147,6.135996372,muskmelon
108,25,54,27.7058373,92.91185695,6.194090172,muskmelon
110,22,31,29.78714005,94.65343534,6.327822962,muskmelon
102,23,66,28.57819995,92.86597437,6.212567211,muskmelon
83,23,55,29.48069921,90.33698678,6.640470863,muskmelon
106,29,53,27.51492243,94.96218673,6.685553129,muskmelon
89,14,39,28.05457761,94.81637388,6.327210469,muskmelon
107,17,46,29.03167341,93.12603235,6.35544263,muskmelon
84,0,56,28.5854649,91.89216849,6.085682344,muskmelon
116,-4,36,27.08808014,93.42402083,6.781050373,muskmelon
99,14,59,27.99611732,90.84660317,6.630301421,muskmelon
100,-3,67,27.87317436,91.14849627,6.484799661,muskmelon
112,24,39,28.96586565,90.71832938,6.566759102,muskmelon
92,22,66,28.87726019,92.48839665,6.170520518,muskmelon
115,16,31,29.17052093,94.19790371,6.012480351,muskmelon
118,21,46,29.34033587,90.01506395,6.541150335,muskmelon
85,8,56,29.07265321,91.91533173,6.341400922,muskmelon
119,28,36,28.68275966,92.50969311,6.150686364,muskmelon
93,21,57,28.92705913,91.39356832,6.438008153,muskmelon
93,18,65,27.99901833,91.64193051,6.547041903,muskmelon
117,11,36,27.59350075,91.79742953,6.399891457,muskmelon
103,1,41,29.87331077,90.60932469,6.186770318,muskmelon
83,-4,58,28.55852465,90.45773041,6.159020864,muskmelon
84,-5,34,29.19378695,91.46241065,6.660954816,muskmelon
102,5,70,27.98780984,92.78226196,6.504906979,muskmelon
109,-9,33,28.05380704,91.81758779,6.706053225,muskmelon
114,30,66,27.3506296,94.2911951,6.067665498,muskmelon
120,0,30,29.34081108,94.5513539,6.419083092,muskmelon
117,-3,50,28.61475136,94.22253035,6.39637861,muskmelon
92,15,35,27.04863538,91.34685096,6.375923383,muskmelon
98,9,59,29.5275305,94.57459443,6.700337732,muskmelon
105,5,52,28.50416396,93.46806467,6.565312653,muskmelon
116,10,33,28.89578588,94.78993038,6.286515359,muskmelon
102,9,63,27.04927452,91.3821731,6.448061578,muskmelon
112,16,47,28.96017885,91.69532178,6.585872508,muskmelon
38,136,201,22.75088787,90.69489172,5.521466996,apple
23,134,182,23.8494014,94.34814995,6.133220586,apple
1,138,182,22.60800988,94.58900601,6.226289556,apple
26,124,190,21.18667419,91.13435689,6.321152192,apple
27,117,209,23.41044706,91.69913296,5.587905967,apple
38,116,180,22.86006627,93.12859895,5.824151693,apple
20,109,216,22.48403042,93.40819246,5.772179946,apple
6,128,184,22.02775403,92.96129462,5.790993052,apple
11,134,210,21.91191314,91.68748063,6.499226821,apple
28,145,197,23.71059131,93.27392415,5.658473817,apple
31,105,200,21.37784654,92.72043743,5.573241391,apple
9,145,189,22.84852833,94.32130209,6.079497202,apple
14,129,211,23.1094265,92.79630809,6.383180271,apple
10,107,190,23.25230817,94.54128292,5.867420996,apple
39,106,209,23.67287749,90.4935574,5.708418722,apple
34,141,191,23.76881552,90.59810302,5.7983508,apple
15,135,183,23.34386401,91.47684705,6.28188384,apple
10,120,190,22.63946441,90.18451645,5.697945522,apple
27,143,217,22.45696744,94.76285385,5.605934087,apple
11,142,208,22.96388477,93.58065995,5.85648105,apple
8,105,218,21.07273439,93.56585985,6.041053829,apple
35,145,191,22.44075021,92.70785115,5.685062404,apple
3,105,198,22.71271308,90.45261746,5.669489065,apple
23,140,210,21.70416965,93.44006288,5.751707342,apple
38,139,187,22.43324518,92.48667725,5.800448951,apple
22,117,207,21.25941052,92.84416234,5.821347769,apple
37,122,203,22.9215706,94.89613443,6.28022267,apple
15,125,181,22.81212536,91.51861705,6.027314401,apple
1,116,200,21.12152071,90.6878768,5.636687393,apple
17,116,220,21.11478672,90.31528693,5.559363609,apple
6,137,193,23.59997268,90.97597665,5.596449493,apple
11,114,191,23.12652652,94.71203306,5.893492999,apple
24,127,211,22.98458907,93.3204487,5.875718516,apple
18,120,212,22.12659387,90.97818277,6.386021424,apple
15,144,219,22.53779727,91.48135786,5.710819862,apple
29,120,192,22.49095104,91.70292746,5.795985716,apple
2,135,190,22.35548159,94.47811755,6.046673619,apple
0,105,196,22.20700989,93.50574163,6.443382913,apple
20,125,208,22.44516988,94.73763514,5.617227184,apple
11,132,191,22.76643029,92.12438519,6.442289294,apple
10,133,184,22.19109412,90.02575116,6.162034371,apple
31,144,194,23.6119202,91.70293849,5.812781806,apple
15,118,214,23.86087054,94.92048112,5.765015126,apple
28,135,180,21.42177231,92.62665309,6.184922574,apple
19,128,216,22.36629253,90.78572467,5.739652177,apple
15,107,204,23.99686172,91.61001707,5.824778636,apple
16,106,188,21.80129837,92.73446667,5.554823557,apple
13,109,188,23.80436344,92.80441624,6.024248787,apple
11,109,195,23.71475278,91.53331177,5.631333387,apple
5,108,195,23.34467359,90.37981478,5.811975094,apple
0,126,186,22.31253665,90.03577124,5.730557448,apple
22,131,210,23.50201428,92.21083961,5.66999105,apple
32,130,201,23.46260321,91.45665004,5.682751473,apple
10,133,208,23.06204373,92.39544055,6.245858905,apple
19,137,182,22.47420512,91.22759742,6.017370134,apple
22,121,205,22.69780133,92.82223419,5.53456749,apple
28,142,210,23.66682067,93.90191078,5.952367662,apple
6,136,205,22.50050273,92.45878335,6.126436584,apple
10,128,194,23.83053666,90.84422164,6.406818518,apple
27,105,206,23.64142354,93.74461474,6.155939453,apple
15,136,208,21.41363812,92.99124545,5.878568981,apple
27,115,188,22.85267372,94.5764581,5.935336308,apple
37,114,204,22.98208095,93.84505029,5.971332179,apple
34,143,218,21.19909519,90.80819418,5.67130617,apple
21,111,209,23.87192332,90.49939035,5.882155988,apple
33,129,190,21.0365275,94.33919546,6.08551916,apple
28,126,209,22.61711614,93.51978375,5.90402645,apple
13,107,193,21.45278675,90.74531921,6.110218826,apple
2,106,206,22.81227579,92.12992101,6.212302608,apple
10,123,213,21.98141856,91.12719303,6.142803397,apple
6,115,180,22.52709326,92.54780429,6.365972688,apple
29,133,206,22.35628673,91.92360477,6.264202804,apple
3,118,204,21.19852186,92.15595143,6.276198595,apple
27,122,182,23.8812458,93.45067555,5.514253142,apple
13,118,214,22.78234161,94.36803516,5.682343744,apple
39,126,193,22.19055385,92.43764169,5.830892252,apple
38,120,181,22.91430043,90.70475565,5.603413172,apple
25,129,217,23.08950736,90.22507299,6.0967531,apple
13,115,187,21.72484506,92.83975602,6.056529526,apple
20,118,182,22.44307715,91.59234006,6.160267496,apple
28,124,219,21.1316077,91.95769858,5.814434775,apple
32,121,219,22.71750705,92.25479855,5.987262638,apple
26,124,207,23.75033085,92.88160462,5.570020684,apple
4,136,201,23.76121837,93.661643,5.965551311,apple
26,117,186,22.13450646,94.67695747,6.062356467,apple
2,129,202,21.17089176,90.23730166,5.895319002,apple
14,113,208,22.36238282,91.15761594,6.119432215,apple
10,141,180,22.77856513,92.70124029,5.624203283,apple
7,145,188,21.22503442,90.09877774,5.52078314,apple
16,127,181,23.15791104,90.34396882,5.731535258,apple
30,130,198,22.42776057,93.91722423,5.893490899,apple
26,134,213,23.64082979,90.95257927,5.560521058,apple
21,111,197,22.29423493,90.69033986,6.222390798,apple
35,140,203,23.35225078,90.90054697,6.071255131,apple
23,135,192,22.03911546,94.58075845,6.231950009,apple
32,107,193,23.80593812,92.48879468,5.889480679,apple
5,133,201,22.31944084,90.85174383,5.732757516,apple
4,122,217,22.14464104,93.82567435,6.400321212,apple
19,113,198,23.65167552,94.50528753,6.496934492,apple
29,111,194,22.16939473,90.27185592,6.229498836,apple
3,9,12,15.78144173,92.51077745,6.354006744,orange
3,13,27,26.03097313,91.50819306,7.511755068,orange
2,-5,-5,13.36050601,91.35608208,7.335158382,orange
39,3,3,18.87957654,92.04304496,7.813916603,orange
26,26,12,29.47741671,91.57802915,7.129136941,orange
8,-5,11,28.06903173,92.91487288,6.079998496,orange
29,-8,-3,25.66901098,92.04670813,7.408939392,orange
33,-5,14,29.77149434,92.00719952,7.207991261,orange
30,9,8,30.55472573,90.90343769,7.189259647,orange
20,28,-1,23.96147583,90.26408017,7.365338111,orange
28,15,21,23.98289638,91.5473145,7.455991072,orange
0,11,1,25.26052689,90.31153735,6.822282114,orange
40,3,4,31.08368929,90.14362642,7.028746406,orange
10,19,14,14.78003032,91.22062116,6.118430299,orange
4,22,15,26.56608303,94.45239715,6.285312759,orange
4,29,11,24.85903405,94.39000473,6.559236744,orange
8,-7,19,34.51465139,93.63812684,7.163245982,orange
10,17,18,24.12188673,90.72351622,6.945562889,orange
15,14,18,23.85340379,90.10522549,7.474710503,orange
25,23,8,24.60297538,91.28408653,7.601189843,orange
9,-2,3,15.63211033,94.25966183,7.561143224,orange
23,-2,13,19.33516809,91.97978938,6.361671475,orange
34,15,25,28.2620488,91.98317355,6.929216014,orange
3,-3,15,22.67594476,93.36348717,7.477935216,orange
22,26,23,21.03200078,92.9641969,7.684420446,orange
8,29,16,33.23453301,91.06053924,7.825531916,orange
19,24,12,22.30318989,92.15987039,6.438668989,orange
22,2,15,11.50322938,94.8933184,6.946354724,orange
24,13,10,14.34320488,94.35734702,7.994465371,orange
22,7,16,33.1056981,93.48447453,7.434118807,orange
1,-3,-2,30.49183837,90.4582865,7.781988584,orange
34,20,17,30.25578031,92.03272799,6.052318465,orange
34,3,24,12.22816189,90.26457428,7.106650373,orange
31,20,-3,10.01081312,90.22399223,6.22094286,orange
36,13,5,22.79196751,90.60901895,6.420457311,orange
8,22,23,20.18432263,90.65458473,6.969249676,orange
29,19,2,30.72119881,94.01331956,6.011302181,orange
9,11,6,24.35590861,92.39651663,6.600948788,orange
13,-9,20,21.21306973,91.35349216,7.817846496,orange
7,24,15,10.78689755,91.38411917,6.8198271,orange
6,-2,26,11.89925671,91.34663797,7.291405641,orange
26,-7,9,22.56664172,93.37488907,7.598729065,orange
15,17,-10,18.86883219,93.24688124,6.157135092,orange
35,-8,13,17.34083741,93.04897191,7.1917274,orange
39,-3,19,34.90665289,92.87820148,7.418761774,orange
12,11,-8,24.53610067,91.90997228,6.488221135,orange
15,18,-10,13.8377282,91.74780462,6.044167236,orange
5,9,16,22.3551049,93.52211892,6.010391864,orange
9,0,-5,34.74004942,93.12316972,6.949838549,orange
34,-8,11,11.54785707,94.14861001,7.907956251,orange
0,22,26,23.13338811,91.94670335,7.639788459,orange
23,8,-10,29.98364695,94.55239717,7.53350946,orange
6,10,-1,20.87947369,90.93756231,6.251586885,orange
4,26,12,17.24944623,91.13772765,6.543191814,orange
40,-4,-8,15.83388699,91.68293851,7.651225301,orange
33,15,30,23.01014302,91.11764246,6.708889665,orange
34,13,-8,16.39624284,92.18151927,6.625538653,orange
32,27,5,24.45132792,93.10527686,6.528354932,orange
38,6,9,31.87859192,91.15248149,6.450640306,orange
38,-10,16,31.34920143,91.48247612,7.181907673,orange
22,12,14,18.05142392,90.03969587,7.016482298,orange
28,20,4,30.84835031,92.86773675,6.388617138,orange
4,-6,-4,22.45616931,91.52781832,7.57125447,orange
1,2,11,13.70319166,90.95589386,7.609348255,orange
6,16,-7,20.48954522,93.72485075,7.137136973,orange
26,27,-7,13.20844373,94.02769434,6.354022554,orange
5,24,23,32.31944397,93.67804556,6.196907944,orange
31,10,11,20.68185224,90.91510525,7.829507245,orange
34,15,16,31.52675982,90.50621806,6.395258356,orange
17,1,-6,25.35467646,91.81183218,7.992041984,orange
32,-2,25,17.66545409,91.69865887,6.583411671,orange
39,1,18,12.59093977,91.81668769,6.206053072,orange
16,24,21,11.86631922,93.68394562,6.976997772,orange
24,-5,30,11.03367937,92.22706805,6.562594972,orange
21,5,5,25.2990432,94.96419851,7.260416405,orange
20,-10,21,32.23797837,90.15406807,6.460044778,orange
34,23,3,17.68408797,94.35815354,6.699164936,orange
37,10,25,10.2708877,90.19147747,7.401121811,orange
23,4,-6,17.22034507,94.78797376,6.912033409,orange
8,-1,20,19.667056,90.50096668,7.764040111,orange
15,-7,-1,10.35609594,93.75652041,7.796034006,orange
26,14,29,27.255435,91.71369387,6.969883483,orange
35,27,29,34.5917846,92.13229786,6.730757538,orange
26,-8,20,32.39523995,94.51768464,6.601395755,orange
26,-7,14,10.16431299,91.22320999,6.465913274,orange
5,-6,18,21.49118657,93.43949693,6.41354791,orange
5,-7,9,16.53460397,94.76759975,6.475275337,orange
40,27,-1,31.8520694,90.12220323,6.407715561,orange
31,-10,-8,28.04799508,90.00621688,6.550814117,orange
33,27,-7,31.75048899,94.59551226,7.36220835,orange
17,2,2,29.07412717,93.27189064,7.36549204,orange
32,-4,28,19.14381903,90.71037456,7.8546243,orange
5,-9,-6,16.14820285,91.4448027,7.995848977,orange
31,-6,19,34.05296914,92.05811721,6.725600855,orange
13,8,16,34.51423957,90.56151463,7.786725333,orange
40,24,29,32.71748548,90.54608254,7.656978112,orange
15,8,0,25.16296632,92.54736032,7.105904818,orange
29,-10,0,27.68167318,94.47316879,7.199106204,orange
29,1,7,21.35093384,90.9492967,7.871063004,orange
32,24,29,11.69894639,93.25638873,7.566165721,orange
64,60,65,35.21462816,91.49725058,6.793245417,papaya
31,48,42,42.39413392,90.79028064,6.576261427,papaya
41,48,64,38.4191628,91.14220381,6.751452932,papaya
46,48,37,35.33294932,92.11508608,6.560743093,papaya
61,52,51,42.92325255,90.07600528,6.938313356,papaya
33,37,64,33.83508569,92.85470152,6.991626158,papaya
33,46,69,33.20258348,92.76437927,6.977700268,papaya
57,58,56,23.48546973,93.71043692,6.833768535,papaya
30,50,61,29.33710543,90.81781439,6.739170045,papaya
59,45,69,40.21199348,94.50766912,6.993473247,papaya
52,42,60,42.13473976,91.70445386,6.757470637,papaya
47,48,48,32.86316618,91.4618874,6.850663232,papaya
38,63,53,29.80744318,91.38048469,6.74274935,papaya
35,54,36,31.56213762,93.0484859,6.506120752,papaya
55,53,30,36.32268069,93.06134398,6.98992719,papaya
66,37,49,37.13165026,94.60761797,6.69215564,papaya
62,44,38,38.4418717,93.63739039,6.544029776,papaya
66,62,54,32.66160599,90.78931681,6.927803911,papaya
67,40,46,27.92765919,91.55594211,6.721835879,papaya
54,34,46,39.01793345,91.48815629,6.99223441,papaya
48,33,58,32.51247398,94.65904123,6.704204398,papaya
48,62,52,38.72382798,91.72514851,6.702424548,papaya
60,51,56,43.30204933,92.83405443,6.641098708,papaya
40,40,35,27.58548913,90.72526502,6.585346229,papaya
42,32,38,40.78881819,92.90951393,6.563134737,papaya
57,42,49,23.19451074,91.40301608,6.502289473,papaya
35,38,50,32.68067385,92.61715632,6.800321319,papaya
41,34,38,34.28879307,93.61082872,6.721130543,papaya
30,34,56,39.30050027,94.16193416,6.574677594,papaya
51,62,66,39.73149053,91.12220596,6.919342407,papaya
53,67,50,39.23342464,91.25589286,6.519779583,papaya
65,39,31,27.34734861,94.17756725,6.687088098,papaya
63,38,50,40.76998685,92.09278584,6.747975732,papaya
63,68,39,26.26559543,90.79668055,6.65149129,papaya
49,36,57,28.12971499,93.3210737,6.502675132,papaya
49,35,64,34.2804607,90.55561637,6.825371185,papaya
51,39,48,33.7960155,93.00754254,6.99104104,papaya
36,51,69,31.53243779,90.87394933,6.511624841,papaya
67,63,49,42.30495821,90.51431779,6.93172108,papaya
44,43,65,24.63676897,90.61964344,6.712772333,papaya
61,46,34,28.28222883,91.37059792,6.63016515,papaya
62,69,65,24.48620746,92.98254537,6.761953186,papaya
48,68,33,42.84609252,94.63548176,6.691202286,papaya
51,67,69,43.67549305,93.10887229,6.608667684,papaya
44,30,52,42.07213781,92.92203105,6.840802254,papaya
37,66,44,33.46873719,92.12746225,6.834808348,papaya
42,60,62,31.7018373,91.66232213,6.953439161,papaya
52,49,58,41.41968393,90.03863107,6.665024508,papaya
33,55,38,42.54744013,94.94482086,6.662875839,papaya
59,61,34,28.91842453,94.63676767,6.678695788,papaya
70,46,48,43.08022702,93.90305729,6.54277684,papaya
51,38,51,29.20300896,93.96834049,6.839443833,papaya
63,36,60,41.04224355,91.37258067,6.805277038,papaya
52,60,55,25.62446619,93.18240298,6.762522087,papaya
47,59,51,35.32876402,91.06138506,6.678449318,papaya
31,51,54,24.42561272,92.27749066,6.577192175,papaya
68,35,48,31.18298415,90.21646909,6.734005648,papaya
32,59,42,31.88342554,91.3256535,6.524459342,papaya
66,49,53,42.93368602,91.1756748,6.501521192,papaya
44,33,58,23.11407669,94.31994776,6.758479569,papaya
37,34,34,24.87212063,93.90560147,6.676578778,papaya
58,58,45,43.36051537,93.35191636,6.941496806,papaya
56,39,68,26.83054058,90.75379971,6.864143752,papaya
37,51,51,30.42012134,93.12659793,6.583528529,papaya
66,33,40,28.64555584,93.22642604,6.751747609,papaya
49,54,46,32.50037548,93.47888842,6.893509446,papaya
62,40,55,43.03714283,94.6428898,6.720744449,papaya
35,59,53,30.10773379,90.34546355,6.827812549,papaya
50,31,30,23.69212243,93.61055571,6.912299695,papaya
41,57,59,35.67667332,93.30641944,6.586107335,papaya
66,64,59,27.71948962,94.43877142,6.827305908,papaya
68,62,38,35.26824831,92.38282957,6.821774589,papaya
37,35,66,23.16855863,90.78821158,6.656458831,papaya
46,59,67,33.08706051,92.25197542,6.770384816,papaya
51,59,44,37.4620912,90.44967809,6.933809743,papaya
49,49,67,38.73218907,94.73613484,6.579441304,papaya
37,57,50,32.57720726,92.74889453,6.92791761,papaya
66,57,39,38.38231475,93.10378595,6.985804083,papaya
33,62,66,42.93605359,90.09448142,6.612429546,papaya
35,56,43,25.65492304,92.74501561,6.813383387,papaya
30,31,49,37.58899717,91.99740365,6.9677596,papaya
62,32,66,29.60718808,93.15642801,6.57398033,papaya
65,56,41,25.34756111,93.02871078,6.803094965,papaya
54,61,64,25.9300384,93.02357765,6.964955435,papaya
45,37,57,32.76795887,94.57377401,6.764213299,papaya
39,58,64,29.02328049,90.20396783,6.617703178,papaya
47,41,54,40.00439101,90.17015833,6.52711001,papaya
35,33,37,33.32315744,91.25271223,6.709668804,papaya
70,34,30,31.22790131,94.94021378,6.620729882,papaya
69,43,53,26.68386496,92.9585411,6.583760499,papaya
63,57,39,24.70528368,90.14732171,6.676407337,papaya
53,66,67,38.2016825,93.97379963,6.751298936,papaya
31,35,43,36.56769731,93.79503425,6.867554147,papaya
35,31,38,26.05375792,93.69111672,6.742490027,papaya
53,53,50,31.29986342,92.76039164,6.986228647,papaya
52,60,43,40.10207731,94.35110201,6.979102243,papaya
60,48,69,38.58954491,91.58076549,6.825664782,papaya
56,66,34,41.31330062,91.1508798,6.617066674,papaya
52,44,38,37.03551903,91.79430166,6.551892638,papaya
41,55,44,23.0124018,91.07355541,6.598860305,papaya
28,16,25,26.7627493,92.86056895,6.420018717,coconut
10,-3,34,25.61294367,94.3138837,5.740054567,coconut
19,30,25,28.130115,95.64807631,5.686972967,coconut
27,9,25,25.02887163,91.53720922,6.293662363,coconut
10,29,25,27.79797651,99.64573002,6.381975465,coconut
23,-7,23,29.25902906,95.11294697,5.542169139,coconut
13,12,44,27.10134661,93.69979946,5.551963184,coconut
30,21,38,25.84726298,90.92669463,5.860740481,coconut
9,-6,27,26.58580443,90.98617591,5.558807063,coconut
21,7,44,28.38503882,99.18843684,5.55771171,coconut
32,0,29,28.43647052,91.81320717,5.568365926,coconut
9,15,12,28.27298134,96.93649473,6.07071786,coconut
7,-9,10,27.00648436,96.46168931,5.627860549,coconut
0,5,21,27.63551259,99.34854917,6.38488418,coconut
31,-4,43,26.29644905,99.65809151,5.685889066,coconut
20,12,13,27.1326009,95.23797989,6.234458417,coconut
10,30,40,25.56567803,97.61361544,6.443168642,coconut
30,11,24,25.94951662,93.40548703,5.842317989,coconut
33,16,47,28.03380598,95.01630593,5.955742971,coconut
36,-6,20,29.12859129,91.30924833,5.741367375,coconut
37,30,50,27.0828252,97.00155491,5.948342571,coconut
23,11,45,28.11321494,90.01734526,6.387067562,coconut
10,-2,14,27.5136304,94.18955816,5.562911913,coconut
30,-10,31,27.63834933,95.48763389,5.85971872,coconut
7,12,41,29.01256899,94.01014388,6.282955073,coconut
36,22,33,26.58413917,95.78923137,6.25449571,coconut
15,28,41,28.28905147,97.00396405,5.973853124,coconut
2,18,15,28.69164799,96.65248672,6.081568052,coconut
16,24,46,29.70931288,96.30484325,6.37466756,coconut
31,26,27,27.14865285,96.66355213,6.027707171,coconut
22,11,32,29.28725038,91.95614918,5.868285082,coconut
1,5,29,25.06871967,93.31410447,6.205931638,coconut
26,4,32,26.92449525,91.20106019,5.570745386,coconut
34,5,33,28.27804288,93.64761266,6.095261013,coconut
36,-5,16,29.18032562,92.73041222,6.025789594,coconut
4,14,37,28.3575072,91.64509299,5.542873799,coconut
27,29,49,29.38072512,93.27565685,6.366219551,coconut
9,1,46,25.39241091,98.08951196,5.579845008,coconut
22,-3,38,26.31270635,98.62048026,5.804965067,coconut
38,-7,16,29.52501367,91.91185319,6.121005506,coconut
20,5,43,28.83214859,92.17170353,6.000248647,coconut
40,19,17,28.48444906,97.76865458,5.820978791,coconut
24,0,16,28.74013335,93.39676499,5.620733794,coconut
10,27,41,25.00872392,95.59224018,6.001936419,coconut
4,0,39,29.8690834,91.14723422,6.305740522,coconut
27,8,32,27.54273211,94.59086121,6.362544111,coconut
35,24,46,26.52166434,98.38227669,5.588655387,coconut
21,-8,19,25.03512351,95.89739958,6.182232762,coconut
33,25,40,29.20394909,95.66997327,5.959493188,coconut
11,22,48,27.05826457,91.10510371,5.677282678,coconut
6,19,13,26.18552389,96.96637916,5.612122797,coconut
17,-2,49,27.59376845,92.48519606,6.206077742,coconut
24,-6,31,25.76011662,94.65830608,5.764812076,coconut
18,6,41,28.87862994,95.11320315,6.203376525,coconut
1,1,16,26.50908611,94.48414544,6.143662699,coconut
13,8,11,26.87037587,91.72546257,6.100429497,coconut
15,-8,33,27.57283516,94.90485697,5.708409601,coconut
33,-9,43,28.05912437,98.3670985,5.868255858,coconut
35,-5,45,29.51611558,92.56492864,6.461225827,coconut
2,5,21,28.96318258,95.16333673,6.165084855,coconut
18,19,43,25.09897688,92.36099489,6.047044342,coconut
15,30,43,27.1872282,92.19906776,6.137102505,coconut
33,-7,17,29.03065024,90.79093862,5.894027065,coconut
14,13,39,27.754298,95.94643831,5.56222383,coconut
29,4,11,27.31155708,99.96906006,5.832608028,coconut
26,-9,31,28.84270971,99.64328526,6.218571874,coconut
23,22,26,26.61423461,96.97300803,6.142010637,coconut
28,6,28,29.70143197,95.65754365,6.078807239,coconut
27,25,29,25.54759871,91.64194826,5.702484758,coconut
5,12,24,26.37978453,91.49882979,5.547594847,coconut
32,20,36,27.45907759,92.90736493,5.836075368,coconut
10,-3,21,27.02269204,95.71935435,6.231662767,coconut
18,8,31,28.98545306,90.73966792,5.718120393,coconut
13,-8,39,26.1055118,91.52421214,5.852038202,coconut
7,11,17,25.0707247,95.02156793,5.547933273,coconut
31,27,45,25.54963273,96.92786777,6.156259104,coconut
11,25,10,28.56973521,95.67906668,6.436314406,coconut
40,18,18,26.07010807,96.7036223,5.981169595,coconut
15,6,37,25.51791333,94.38420565,6.271952833,coconut
12,-8,19,25.9490364,94.73860514,6.470465614,coconut
13,-7,31,28.2974764,95.41122824,6.141502001,coconut
28,2,50,29.56549169,91.40896307,5.826381164,coconut
7,-7,36,29.69952329,95.21224392,6.342463714,coconut
12,26,26,26.14162144,93.28415295,6.071897347,coconut
36,14,45,26.00175125,94.79998418,6.331051715,coconut
15,-3,37,27.15116142,91.48889469,6.413184638,coconut
30,22,11,28.97318719,98.09861043,5.50158009,coconut
18,12,11,26.13958446,96.38580769,6.338720873,coconut
5,26,41,25.51618488,94.33465411,6.015672239,coconut
8,8,25,27.55821802,99.98187601,5.735364307,coconut
31,18,40,27.81132822,97.48410555,6.465906333,coconut
27,17,19,25.60033702,99.7240104,5.855457599,coconut
20,7,22,26.91641934,99.84671638,6.318552973,coconut
36,-3,46,29.1797902,90.27214288,6.006784979,coconut
6,11,14,26.44600063,98.29937782,6.008386283,coconut
0,17,33,28.43572863,95.8840407,5.665785202,coconut
21,-2,42,28.94099669,93.00109012,5.764615485,coconut
36,-3,14,26.45488737,93.45042636,5.901495544,coconut
10,5,36,25.79490531,93.84150618,5.779032666,coconut
20,2,32,26.93141945,98.80313612,5.67154928,coconut
116,27,33,24.40228894,79.19732001,7.231324765,cotton
139,58,1,23.09595631,84.86275707,6.925412377,cotton
136,52,16,23.9656349,76.97696717,7.633437412,cotton
102,26,20,24.88738107,75.62137159,6.827354668,cotton
137,60,19,25.36243778,83.63276077,6.176716425,cotton
101,38,0,24.69457084,81.7358876,6.628722836,cotton
130,36,25,25.0017188,80.53965818,7.256877571,cotton
135,28,27,22.45942937,81.30681027,6.443785385,cotton
134,51,0,23.60564038,79.29573149,7.723240151,cotton
138,30,29,24.58453146,79.12404171,5.947448589,cotton
122,26,17,23.0865933,83.55546146,7.227745516,cotton
136,31,18,23.5000992,83.63488952,6.219469084,cotton
133,29,2,24.1472953,75.88298598,6.021439523,cotton
136,44,2,24.69315538,84.84422454,6.253343655,cotton
111,20,5,24.484692,84.44932014,6.187455799,cotton
103,55,33,24.49112609,82.24415809,7.057693366,cotton
105,27,38,23.47986888,81.73049149,6.720449769,cotton
106,60,8,24.18586246,76.04203958,6.431689506,cotton
110,58,25,25.00755095,78.17952126,7.453106264,cotton
129,26,2,25.99237426,77.0543546,7.368258226,cotton
136,44,31,23.66457347,81.69105088,7.352401887,cotton
140,41,20,25.66891439,81.38103349,6.652143699,cotton
109,26,14,22.04612876,84.62978302,6.144631795,cotton
101,52,21,22.4204752,84.55794703,7.318802162,cotton
133,50,9,25.03149561,82.21276599,7.954629324,cotton
107,46,0,23.53371386,77.21705554,6.207652157,cotton
101,52,27,22.77076388,82.5993307,6.631005298,cotton
118,23,10,25.49848236,79.9751579,7.306918817,cotton
135,54,17,25.248679,83.4630147,5.898293044,cotton
107,38,8,22.78249615,77.51235009,7.238566893,cotton
127,52,35,23.37044424,77.43198948,7.977651226,cotton
101,28,7,24.86560781,78.22080815,5.983075895,cotton
114,57,36,24.14386157,84.51591287,6.785723961,cotton
111,45,18,25.03300222,79.04368718,7.393441155,cotton
110,31,22,23.65724079,84.47601498,6.486068274,cotton
129,42,37,25.54359718,84.09229796,7.175934962,cotton
100,53,13,22.00085141,79.47270984,7.388265888,cotton
138,58,17,23.64328417,78.1258666,6.10539819,cotton
139,33,31,23.96436009,78.02763149,6.419536555,cotton
123,32,39,24.65425757,75.6350708,6.307585854,cotton
119,51,13,24.3017998,84.87668973,6.93221485,cotton
110,36,3,24.29144926,81.02453404,7.810865753,cotton
114,56,37,24.29470232,84.61527627,6.527541661,cotton
125,25,5,25.72180042,81.19666206,7.569454601,cotton
129,36,4,24.87663664,76.30050373,7.041065585,cotton
112,30,1,22.60612115,77.34264002,7.208795456,cotton
133,42,6,23.86814008,75.68339729,6.814341946,cotton
133,21,30,23.41022496,76.43836957,7.442217061,cotton
103,31,10,24.96440768,81.31677618,6.854558957,cotton
113,31,16,25.16820129,80.30351815,7.884550475,cotton
